stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"206710_DP5","","ESC From P1/2","-33.79762091","151.18102790","3","206710","","Level -1",""
"206710_DP6","","ESC From P3/4","-33.79761813","151.18084430","3","206710","","Level -1",""
"206710_DP7","","STR To P1/2","-33.79711828","151.18097104","3","206710","","Level -1",""
"206710_DP8","","STR To P3/4","-33.79711221","151.18088441","3","206710","","Level -1",""
"206710_DP9","","Shop Arcade N","-33.79679686","151.18114964","3","206710","","Level -1",""
"206710_ENT1","","Ent Shop Arcade","-33.79730169","151.18114186","2","206710","1","Level -1",""
"206710_KAR1","","KAR Endeavour St","-33.79591504","151.18164628","","206710","","",""
"206710_KAR2","","KAR Railway St","-33.79687073","151.18030068","","206710","","",""
"206710_KAR3","","KAR Shop Arcade S","-33.79768555","151.18124689","","206710","","",""
"206710_TXI1","","TXI Victoria Av","-33.79720677","151.17969111","","206710","","",""
"206710_TXI2","","TXI Endeavour St","-33.79585595","151.18179449","","206710","","",""
"206712","206712","Chatswood Station, Victoria Av, Stand G","-33.79732115","151.17977222","","206710","1","",""
"2067130","2067130","Chatswood Station, Stand C","-33.79645081","151.18099249","","206710","1","Level -1",""
"2067135","2067135","Chatswood Station, Railway St, Stand J","-33.79662823","151.18027808","","206710","2","",""
"2067137","2067137","Victoria Av Opp Katherine St","-33.79739926","151.17906375","","206710","0","",""
"206714","206714","Chatswood Station, Railway St, Stand H","-33.79661412","151.18042848","","206710","1","",""
"2067141","2067141","Chatswood Station, Platform 1","-33.79746616","151.18107432","","206710","1","","1"
"2067142","2067142","Chatswood Station, Platform 2","-33.79746909","151.18098813","","206710","1","","2"
"2067143","2067143","Chatswood Station, Platform 3","-33.79747275","151.18088039","","206710","1","","3"
"2067144","2067144","Chatswood Station, Platform 4","-33.79747531","151.18080497","","206710","1","","4"
"206717","206717","Chatswood Station, Victoria Av, Stand F","-33.79740299","151.17948482","","206710","1","",""
"206718","206718","Chatswood Station, Stand B","-33.79610095","151.18121287","","206710","1","Level -1",""
"206720","206720","Chatswood Station, Stand A","-33.79591059","151.18124677","","206710","1","Level -1",""
"206722","206722","Chatswood Station, Stand D","-33.79622593","151.18098154","","206710","1","Level -1",""
"206740","206740","Chatswood Station, Victoria Av, Stand K","-33.79706585","151.18012672","","206710","1","",""
"206741","206741","Chatswood Station, Victoria Av, Stand L","-33.79715485","151.17989363","","206710","1","",""
"206760","206760","Railway St At Help St","-33.79535333","151.18041025","","G2067134","0","Level 0",""
"206761","206761","Chatswood Station, Victoria Av, Stand E","-33.79758537","151.17888934","","206710","0","",""
"206910","","Roseville Station","-33.78443617","151.17766673","1","","0","",""
"206910_DP1","","FTB Pacific Hwy","-33.78461242","151.17778321","3","206910","","Level 1",""
"206910_DP2","","STR/LFT To P1/2","-33.78455662","151.17783445","3","206910","","Level 1",""
"206910_DP3","","FTB Hill St","-33.78449146","151.17789602","3","206910","","Level 1",""
"206910_ENT1","","RMP Pacific Hwy","-33.78467831","151.17770009","2","206910","2","Level 0",""
"206910_ENT2","","STR Hill St","-33.78438681","151.17779382","2","206910","2","Level 0",""
"206910_ENT3","","LFT Hill St","-33.78444649","151.17789383","2","206910","1","Level 0",""
"2069131","2069131","Roseville Station, Platform 1","-33.78444334","151.17772104","","206910","1","Level 0","1"
"2069132","2069132","Roseville Station, Platform 2","-33.78448041","151.17769047","","206910","1","Level 0","2"
"206982","206982","Pacific Hwy Opp Roseville Station","-33.78457941","151.17689679","","206910","0","Level 0",""
"206985","206985","Roseville Station, Hill St","-33.78420376","151.17761227","","206910","1","Level 0",""
"206992","206992","Roseville Station, Pacific Hwy","-33.78503022","151.17768484","","206910","0","Level 0",""
"207010","","Lindfield Station","-33.77552136","151.16927068","1","","0","",""
"207010_DP1","","FTB Pacific Hwy","-33.77564267","151.16914709","3","207010","","Level 1",""
"207010_DP2","","STR/LFT To P2/3","-33.77560341","151.16924229","3","207010","","Level 1",""
"207010_DP3","","STR/LFT To P1","-33.77552561","151.16941115","3","207010","","Level 1",""
"207010_ENT1","","STR/RMP Pacific Hwy","-33.77569166","151.16903079","2","207010","1","Level 0",""
"207010_ENT2","","STR/RMP Lindfield","-33.77527375","151.16939892","2","207010","2","Level 0",""
"207010_ENT3","","ENT Lindfield Av","-33.77562955","151.16953487","2","207010","1","Level 0",""
"2070141","2070141","Lindfield Station, Platform 1","-33.77537707","151.16927447","","207010","1","Level 0","1"
"2070142","2070142","Lindfield Station, Platform 2","-33.77541670","151.16916850","","207010","1","Level 0","2"
"2070143","2070143","Lindfield Station, Platform 3","-33.77544550","151.16911595","","207010","1","Level 0","3"
"207048","207048","Pacific Hwy Opp Lindfield Station","-33.77607432","151.16863936","","207010","0","Level 0",""
"207056","207056","Lindfield Station, Pacific Hwy","-33.77540928","151.16885525","","207010","0","Level 0",""
"207061","207061","Lindfield Av Opp Lindfield Station","-33.77573847","151.16977752","","207010","1","Level 0",""
"207089","207089","Lindfield Station, Lindfield Av","-33.77499246","151.16919107","","207010","1","Level 0",""
"207110","","Killara Station","-33.76569908","151.16184659","1","","0","",""
"207110_DP1","","STR To P1/2","-33.76578685","151.16191557","3","207110","","Level 1",""
"207110_ENT1","","STR Culworth Av","-33.76586391","151.16176827","2","207110","1","Level 0",""
"207110_ENT2","","STR Werona Av","-33.76568136","151.16210465","2","207110","1","Level 0",""
"207110_KAR1","","KAR Culworth Av","-33.76575097","151.16164413","","207110","","Level 0",""
"207139","207139","Killara Station, Locksley St","-33.76552579","151.16244233","","207110","1","Level 0",""
"207174","207174","Killara Station, Werona Av","-33.76531083","151.16187094","","207110","1","Level 0",""
"207182","207182","Killara Station, Culworth Av","-33.76587400","151.16173639","","207110","0","Level 0",""
"207183","207183","Culworth Av Opp Killara Station","-33.76581004","151.16149596","","207110","0","Level 0",""
"207191","207191","Killara Station, Platform 1","-33.76557424","151.16180818","","207110","1","Level 0","1"
"207192","207192","Killara Station, Platform 2","-33.76561277","151.16173453","","207110","1","Level 0","2"
"207210","","Gordon Station","-33.75591148","151.15444755","1","","0","",""
"207210_DP1","","FTB Wade Ln","-33.75591228","151.15415635","3","207210","","Level 1",""
"207210_DP2","","STR To P2/3","-33.75583524","151.15430364","3","207210","","Level 1",""
"207210_DP3","","STR To P1","-33.75574920","151.15445050","3","207210","","Level 1",""
"207210_DP4","","FTB Werona Av","-33.75572003","151.15451381","3","207210","","Level 1",""
"207210_DP5","","LFT To P1","-33.75567905","151.15439317","3","207210","","Level 1",""
"207210_DP6","","LFT 2/3","-33.75575609","151.15424588","3","207210","","Level 1",""
"207210_DP7","","Acc To Carpark","-33.75718085","151.15474621","3","207210","","Level 0",""
"207210_ENT1","","STR Wade Ln","-33.75596017","151.15407236","2","207210","2","Level 0",""
"207210_ENT2","","CPK Wade Ln","-33.75570547","151.15387668","2","207210","2","Level 0",""
"207210_ENT3","","RMP Werona Sth","-33.75596855","151.15489257","2","207210","2","Level 0",""
"207210_ENT4","","ENT Werona To P1","-33.75575811","151.15472060","2","207210","1","Level 0",""
"207210_ENT5","","RMP Werona Nth","-33.75530015","151.15440723","2","207210","2","Level 0",""
"207210_ENT6","","ENT PAR","-33.75781327","151.15522983","","207210","","Level 0",""
"207210_PAR1","","PAR Henry St","-33.75775494","151.15535646","","207210","","Level 1",""
"207212","207212","Pacific Hwy At Moree St","-33.75542555","151.15255795","","G207212","0","Level 0",""
"207214","207214","Pacific Hwy Opp Dumaresq St","-33.75490308","151.15255429","","G207214","0","Level 0",""
"207217","207217","Gordon Station, Werona Av, Stand D","-33.75562536","151.15464947","","207210","0","Level 0",""
"207235","207235","Gordon Station, Stand C","-33.75668828","151.15465768","","207210","0","Level 1",""
"207248","207248","Gordon Station, Stand A","-33.75660631","151.15441641","","207210","1","Level 1",""
"207249","207249","Gordon Station, Stand B","-33.75693116","151.15466942","","207210","1","Level 1",""
"207261","207261","Gordon Station, Platform 1","-33.75566323","151.15432769","","207210","1","Level 0","1"
"207262","207262","Gordon Station, Platform 2","-33.75571112","151.15424371","","207210","1","Level 0","2"
"207263","207263","Gordon Station, Platform 3","-33.75573992","151.15419116","","207210","1","Level 0","3"
"207310","","Pymble Station","-33.74477962","151.14226141","1","","0","",""
"207310_DP1","","FTB Grandview St","-33.74472095","151.14239880","3","207310","","Level 1",""
"207310_DP2","","STR/LFT To P1/2","-33.74481235","151.14236006","3","207310","","Level 1",""
"207310_DP3","","FTB Pacific Hwy","-33.74493110","151.14231185","3","207310","","Level 1",""
"207310_ENT1","","STR Grandview St","-33.74464397","151.14227645","2","207310","2","Level 0",""
"207310_ENT2","","LFT Grandview St","-33.74471086","151.14243067","2","207310","1","Level 0",""
"207310_ENT3","","STR Pacific Hwy","-33.74498906","151.14219600","2","207310","2","Level 0",""
"207310_ENT4","","LFT Pacific Hwy","-33.74499516","151.14228258","2","207310","1","Level 0",""
"207311","207311","Pymble Station, Pacific Hwy","-33.74504014","151.14228475","","207310","0","Level 0",""
"2073161","2073161","Pymble Station, Platform 1","-33.74471991","151.14216147","","207310","1","Level 0","1"
"2073162","2073162","Pymble Station, Platform 2","-33.74478397","151.14213220","","207310","1","Level 0","2"
"207323","207323","Ku-Ring-Gai Town Hall, Pacific Hwy","-33.74286399","151.13974246","","G207323","0","Level 0",""
"207332","207332","Grandview St Opp Pymble Station","-33.74462985","151.14269641","","207310","1","Level 0",""
"207410","","Turramurra Station","-33.73258635","151.12863644","1","","0","",""
"207410_DP1","","Acc To Platforms","-33.73278821","151.12879710","3","207410","","Level 0",""
"207410_DP2","","LFT To P1/2","-33.73274359","151.12878418","3","207410","","Level 0",""
"207410_DP3","","STR To P1/2","-33.73264752","151.12869329","3","207410","","Level 0",""
"207410_ENT1","","ENT Rohini St","-33.73262590","151.12906970","2","207410","1","Level 0",""
"207410_ENT2","","ENT William St","-33.73291201","151.12859814","2","207410","1","Level 0",""
"207410_KAR1","","KAR William St","-33.73286200","151.12847712","","207410","","Level 0",""
"207410_TXI1","","TXI Rohini St","-33.73204841","151.12855671","","207410","","Level 0",""
"207416","207416","Warrawee Public School, Pacific Hwy","-33.72894942","151.12153885","","G207416","0","Level 0",""
"207418","207418","Pacific Hwy At Eulbertie Av","-33.72876447","151.12168096","","G207418","0","Level 0",""
"2074181","2074181","Turramurra Station, Platform 1","-33.73250647","151.12860025","","207410","1","Level -1","1"
"2074182","2074182","Turramurra Station, Platform 2","-33.73254426","151.12854815","","207410","1","Level -1","2"
"207467","207467","Turramurra Station, Stand A","-33.73219090","151.12860668","","207410","1","Level 0",""
"207468","207468","Turramurra Station, Stand B","-33.73215133","151.12844302","","207410","0","Level 0",""
"207469","207469","Turramurra Station, Stand C","-33.73198654","151.12825179","","207410","1","Level 0",""
"207470","207470","Turramurra Station, Stand D","-33.73181273","151.12832972","","207410","1","Level 0",""
"207611","207611","Pacific Hwy After Coonanbarra Rd","-33.71968352","151.11624309","","G207611","0","Level 0",""
"207621","207621","Abbotsleigh College, Pacific Hwy","-33.71940244","151.11521609","","G207621","0","Level 0",""
"207710","","Waitara Station","-33.71036513","151.10494081","1","","0","",""
"207710_DP1","","PDT To P1/2","-33.71044144","151.10508460","3","207710","","Level -1",""
"207710_DP2","","STR/LFT To P1/2","-33.70966435","151.10379693","3","207710","","Level -1",""
"207710_DP3","","PDT Car Park","-33.70975753","151.10370434","3","207710","","Level -1",""
"207710_ENT1","","ENT Alexandria Pde S","-33.71028313","151.10523878","2","207710","2","Level 0",""
"207710_ENT2","","STR Waitara Av","-33.71068179","151.10490199","2","207710","2","Level 0",""
"207710_ENT3","","ENT Alexandria Pde N","-33.70953303","151.10395239","2","207710","1","Level 0",""
"207710_ENT4","","STR/LFT Car Park","-33.70981943","151.10373963","2","207710","1","Level 0",""
"207712","207712","Pacific Hwy Before Yardley Av","-33.71169344","151.10590977","","G207712","0","Level 0",""
"2077159","2077159","Waitara Station, Pacific Hwy","-33.71103264","151.10491872","","207710","0","Level 0",""
"207716","207716","Hornsby Station Taxi Rank, Station St","-33.70327140","151.09797273","","G207716","0","Level 0",""
"207720","","Hornsby Station","-33.70347479","151.09835973","1","","0","",""
"207720_DP1","","Acc To Concourse","-33.70352949","151.09834077","3","207720","","Level 0",""
"207720_DP2","","FTB To Florence St","-33.70356839","151.09852589","3","207720","","Level 0",""
"207720_DP3","","LFT To P1","-33.70345972","151.09854228","3","207720","","Level 0",""
"207720_DP4","","LFT To P2/3","-33.70342910","151.09837912","3","207720","","Level 0",""
"207720_DP5","","LFT To P4/5","-33.70339848","151.09821595","3","207720","","Level 0",""
"207720_DP6","","STR To P1","-33.70338703","151.09856038","3","207720","","Level 0",""
"207720_DP7","","STR To P2/3","-33.70332907","151.09840670","3","207720","","Level 0",""
"207720_DP8","","STR To P4/5","-33.70330780","151.09823320","3","207720","","Level 0",""
"207720_DP9","","FTB Florence St","-33.70380924","151.09914106","3","207720","","Level 1",""
"207720_ENT1","","ENT Station St","-33.70349381","151.09805878","2","207720","1","Level 0",""
"207720_ENT2","","STR Carpark","-33.70344822","151.09861720","2","207720","2","Level -1",""
"207720_ENT3","","ENT George St","-33.70359108","151.09865634","2","207720","1","Level 0",""
"207720_ENT4","","STR Florence St","-33.70387263","151.09940282","2","207720","2","Level 0",""
"207720_ENT5","","LFT Florence St","-33.70387222","151.09914406","2","207720","1","Level 0",""
"2077277","2077277","Hornsby Station, George St","-33.70356701","151.09883846","","207720","0","Level 0",""
"2077278","2077278","George St Opp Hornsby Station","-33.70363039","151.09910021","","207720","0","Level 0",""
"2077301","2077301","Hornsby Station, Platform 1","-33.70323338","151.09857464","","207720","1","Level -1","1"
"2077302","2077302","Hornsby Station, Platform 2","-33.70320961","151.09847648","","207720","1","Level -1","2"
"2077303","2077303","Hornsby Station, Platform 3","-33.70320312","151.09840071","","207720","1","Level -1","3"
